id,domain,prob,extremity,umedian,lmedian,p100,dv,support,coeff,ea,brier,resolution,reliability,age,focal,foil,gender,know,target,jp,outcome,pc,diff,bin,Oj,outcomevar
108,movies,.80000001,.30000001,.80000001,,0,1.3862945,.35667494,7.0075307,2.75,.039999995,.096029654,.00091135636,22,100,70,1,7,Box Office B,.80000001,1,1,.71264368,7,.83018869,.24982373
108,crime,.2,.30000001,,.2,0,-1.3862944,-.51082563,7.0075307,6,.040000003,.076761648,.0018699782,22,60,100,1,1,Crime B,.80000001,0,1,.90816325,1,.24324325,.24982373
108,geography,0,.5,,0,1,-5.9788857,-.10536052,7.0075307,5.5,1,.082495019,.054327551,22,90,100,1,4,State Size A,1,1,0,.44565219,0,.23308271,.24982373
108,population,1,.5,1,,1,5.978879,.51082563,7.0075307,5.75,0,.096638076,.028503964,22,100,60,1,6,Population B,1,1,1,.92045456,9,.83116883,.24982373
109,politics,0,.5,,0,1,-5.9788857,-3.2188759,2.1995401,4.25,1,.082495019,.054327551,40,4,100,2,,US President A,1,1,0,.72527474,0,.23308271,.24982373
109,football,.64999998,.14999998,.64999998,,0,.61903912,.35667494,2.1995401,1.75,.12250002,.0059444718,.002766487,40,100,70,2,2,Football A,.64999998,1,1,.62195122,6,.59740257,.24982373
109,housing,.85000002,.35000002,.85000002,,0,1.7346013,.22314355,2.1995401,3,.72250003,.030128421,.024374219,40,100,80,2,0,Housing Prices B,.85000002,0,0,.40697673,8,.69387758,.24982373
109,geography,.75,.25,.75,,0,1.0986123,.16251893,2.1995401,7,.5625,.096029654,.0064302264,40,100,85,2,6,State Size B,.75,0,0,.44565219,7,.83018869,.24982373
109,soccer,.44999999,.050000012,,.44999999,0,-.20067075,-.28768209,2.1995401,1.25,.30250001,.003521689,.016808087,40,75,100,2,0,Soccer A,.55000001,1,0,.54651165,4,.57964599,.24982373
109,oceans,.98000002,.48000002,.98000002,,0,3.8918214,.91629076,2.1995401,7,.00039999923,.096638076,.022150723,40,100,40,2,1,Ocean Size A,.98000002,1,1,.88372093,9,.83116883,.24982373
110,rain,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,2.9985886,1.5,.48999998,.048988346,1.0628615e-06,80,80,100,2,6,Rain B,.69999999,1,0,.46067417,2,.29896906,.24982373
110,temp,.60000002,.10000002,.60000002,,0,.40546522,.22314355,2.9985886,1.5,.15999998,.0055193645,.000029218631,80,100,80,2,0,Temperature B,.60000002,1,1,.79310346,5,.5945946,.24982373
110,movies,.1,.40000001,,.1,0,-2.1972246,-.35667494,2.9985886,1,.010000001,.082495019,.017711008,80,70,100,2,0,Box Office A,.89999998,0,1,.71264368,0,.23308271,.24982373
110,oceans,.2,.30000001,,.2,0,-1.3862944,-.51082563,2.9985886,7,.040000003,.076761648,.0018699782,80,60,100,2,0,Ocean Size B,.80000001,0,1,.88372093,1,.24324325,.24982373
111,rain,0,.5,,0,1,-5.9788857,-1.6094379,.90737486,4,1,.082495019,.054327551,31,20,100,2,9,Rain B,1,1,0,.46067417,0,.23308271,.24982373
111,politics,.69999999,.19999999,.69999999,,0,.84729779,1.2039728,.90737486,1.5,.090000004,.0059444718,.01052623,31,100,30,2,,US President A,.69999999,1,1,.72527474,6,.59740257,.24982373
111,baseball,.30000001,.19999999,,.30000001,0,-.84729779,-1.2039728,.90737486,1,.48999998,.048988346,1.0628615e-06,31,30,100,2,4,Baseball B,.69999999,1,0,.60919541,2,.29896906,.24982373
111,movies,.2,.30000001,,.2,0,-1.3862944,-1.6094379,.90737486,5.5,.040000003,.076761648,.0018699782,31,20,100,2,8,Box Office A,.80000001,0,1,.71264368,1,.24324325,.24982373
111,geography,0,.5,,0,1,-5.9788857,1.6094379,.90737486,7,1,.082495019,.054327551,31,100,20,2,0,State Size A,1,1,0,.44565219,0,.23308271,.24982373
111,population,1,.5,1,,1,5.978879,1.2039728,.90737486,7,0,.096638076,.028503964,31,100,30,2,7,Population B,1,1,1,.92045456,9,.83116883,.24982373
112,temp,.5,0,,,0,0,-.69314718,.065631457,4,.25,.003521689,.0063434839,23,50,100,1,5,Temperature B,.5,1,1,.79310346,4,.57964599,.24982373
112,football,.5,0,,,0,0,-.69314718,.065631457,4,.25,.003521689,.0063434839,23,50,100,1,5,Football B,.5,0,1,.62195122,4,.57964599,.24982373
112,baseball,.5,0,,,0,0,.69314718,.065631457,4.5,.25,.003521689,.0063434839,23,100,50,1,5,Baseball B,.5,1,0,.60919541,4,.57964599,.24982373
112,housing,.5,0,,,0,0,.69314718,.065631457,4,.25,.003521689,.0063434839,23,100,50,1,5,Housing Prices A,.5,1,1,.40697673,4,.57964599,.24982373
112,crime,.5,0,,,0,0,.69314718,.065631457,4,.25,.003521689,.0063434839,23,100,50,1,5,Crime A,.5,1,1,.90816325,4,.57964599,.24982373
112,oceans,.69999999,.19999999,.69999999,,0,.84729779,.35667494,.065631457,4,.48999998,.0059444718,.01052623,23,100,70,1,5,Ocean Size B,.69999999,0,0,.88372093,6,.59740257,.24982373
114,temp,.40000001,.099999994,,.40000001,0,-.40546513,-.91629076,.4250004,3,.16000001,.01360313,.000013466764,32,40,100,2,1,Temperature A,.60000002,0,1,.79310346,3,.40366971,.24982373
114,football,.40000001,.099999994,,.40000001,0,-.40546513,-.91629076,.4250004,2.5,.16000001,.01360313,.000013466764,32,40,100,2,0,Football B,.60000002,0,1,.62195122,3,.40366971,.24982373
114,movies,.40000001,.099999994,,.40000001,0,-.40546513,-.91629076,.4250004,2.5,.16000001,.01360313,.000013466764,32,40,100,2,0,Box Office A,.60000002,0,1,.71264368,3,.40366971,.24982373
114,geography,.60000002,.10000002,.60000002,,0,.40546522,.91629076,.4250004,7,.36000001,.0055193645,.000029218631,32,100,40,2,1,State Size B,.60000002,0,0,.44565219,5,.5945946,.24982373
114,soccer,.5,0,,,0,0,.69314718,.4250004,2.5,.25,.003521689,.0063434839,32,100,50,2,0,Soccer A,.5,1,1,.54651165,4,.57964599,.24982373
114,oceans,.30000001,.19999999,,.30000001,0,-.84729779,-1.2039728,.4250004,7,.090000004,.048988346,1.0628615e-06,32,30,100,2,1,Ocean Size B,.69999999,0,1,.88372093,2,.29896906,.24982373
115,rain,.75,.25,.75,,0,1.0986123,.13926207,1.5455457,4.25,.0625,.096029654,.0064302264,26,100,87,1,4,Rain B,.75,1,1,.46067417,7,.83018869,.24982373
115,temp,.75,.25,.75,,0,1.0986123,.59783697,1.5455457,4.25,.5625,.096029654,.0064302264,26,100,55,1,1,Temperature A,.75,0,0,.79310346,7,.83018869,.24982373
115,politics,.33000001,.16999999,,.33000001,0,-.70818496,-1.1086626,1.5455457,4,.44889998,.01360313,.005427225,26,33,100,1,,US President A,.66999996,1,0,.72527474,3,.40366971,.24982373
115,football,.5,0,,,0,0,0,1.5455457,2.75,.25,.003521689,.0063434839,26,100,100,1,0,Football B,.5,0,0,.62195122,4,.57964599,.24982373
115,housing,.5,0,,,0,0,.10536052,1.5455457,4.5,.25,.003521689,.0063434839,26,100,90,1,2,Housing Prices A,.5,1,0,.40697673,4,.57964599,.24982373
115,crime,.1,.40000001,,.1,0,-2.1972246,-.69314718,1.5455457,3.25,.010000001,.082495019,.017711008,26,50,100,1,4,Crime B,.89999998,0,1,.90816325,0,.23308271,.24982373
116,politics,.69999999,.19999999,.69999999,,0,.84729779,.51082563,1.2996628,3,.090000004,.0059444718,.01052623,27,100,60,1,,US President A,.69999999,1,1,.72527474,6,.59740257,.24982373
116,baseball,.5,0,,,0,0,-.28768209,1.2996628,3.25,.25,.003521689,.0063434839,27,75,100,1,2,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
116,crime,.5,0,,,0,0,.51082563,1.2996628,7,.25,.003521689,.0063434839,27,100,60,1,7,Crime A,.5,1,0,.90816325,4,.57964599,.24982373
116,population,.89999998,.39999998,.89999998,,0,2.1972244,.51082563,1.2996628,6.25,.010000004,.030128421,.042486444,27,100,60,1,7,Population B,.89999998,1,1,.92045456,8,.69387758,.24982373
116,soccer,.5,0,,,0,0,.28768209,1.2996628,3.5,.25,.003521689,.0063434839,27,100,75,1,7,Soccer A,.5,1,0,.54651165,4,.57964599,.24982373
117,temp,.5,0,,,0,0,.22314355,2.5589659,3.75,.25,.003521689,.0063434839,31,100,80,2,3,Temperature B,.5,1,0,.79310346,4,.57964599,.24982373
117,politics,.30000001,.19999999,,.30000001,0,-.84729779,-1.2039728,2.5589659,3.25,.090000004,.048988346,1.0628615e-06,31,30,100,2,,US President B,.69999999,0,1,.72527474,2,.29896906,.24982373
117,movies,.30000001,.19999999,,.30000001,0,-.84729779,-.16251893,2.5589659,3.25,.48999998,.048988346,1.0628615e-06,31,85,100,2,3,Box Office B,.69999999,1,0,.71264368,2,.29896906,.24982373
117,geography,.69999999,.19999999,.69999999,,0,.84729779,.22314355,2.5589659,5.5,.090000004,.0059444718,.01052623,31,100,80,2,7,State Size A,.69999999,1,1,.44565219,6,.59740257,.24982373
117,soccer,.40000001,.099999994,,.40000001,0,-.40546513,-.51082563,2.5589659,3.25,.16000001,.01360313,.000013466764,31,60,100,2,0,Soccer B,.60000002,0,1,.54651165,3,.40366971,.24982373
117,oceans,1,.5,1,,1,5.978879,.35667494,2.5589659,5.5,0,.096638076,.028503964,31,100,70,2,7,Ocean Size A,1,1,1,.88372093,9,.83116883,.24982373
118,football,.5,0,,,0,0,0,.96640748,1,.25,.003521689,.0063434839,25,100,100,1,0,Football A,.5,1,0,.62195122,4,.57964599,.24982373
118,movies,.69999999,.19999999,.69999999,,0,.84729779,.91629076,.96640748,1,.090000004,.0059444718,.01052623,25,100,40,1,9,Box Office B,.69999999,1,1,.71264368,6,.59740257,.24982373
118,housing,.5,0,,,0,0,0,.96640748,1,.25,.003521689,.0063434839,25,100,100,1,4,Housing Prices B,.5,0,0,.40697673,4,.57964599,.24982373
118,population,.40000001,.099999994,,.40000001,0,-.40546513,-.10536052,.96640748,7,.16000001,.01360313,.000013466764,25,90,100,1,0,Population A,.60000002,0,1,.92045456,3,.40366971,.24982373
118,soccer,.60000002,.10000002,.60000002,,0,.40546522,.10536052,.96640748,1,.15999998,.0055193645,.000029218631,25,100,90,1,0,Soccer A,.60000002,1,1,.54651165,5,.5945946,.24982373
118,oceans,.89999998,.39999998,.89999998,,0,2.1972244,2.3025851,.96640748,7,.010000004,.030128421,.042486444,25,100,10,1,8,Ocean Size A,.89999998,1,1,.88372093,8,.69387758,.24982373
119,rain,.60000002,.10000002,.60000002,,0,.40546522,1.0498221,1.3672186,1.75,.36000001,.0055193645,.000029218631,43,100,35,2,5,Rain A,.60000002,0,0,.46067417,5,.5945946,.24982373
119,baseball,.25,.25,,.25,0,-1.0986123,-.43078291,1.3672186,2.5,.0625,.048988346,.0023979689,43,65,100,2,2,Baseball A,.75,0,1,.60919541,2,.29896906,.24982373
119,housing,.15000001,.34999999,,.15000001,0,-1.734601,-.28768209,1.3672186,2.25,.72249997,.076761648,.0086943023,43,75,100,2,6,Housing Prices A,.85000002,1,0,.40697673,1,.24324325,.24982373
119,crime,.64999998,.14999998,.64999998,,0,.61903912,-.35667494,1.3672186,4,.42249995,.0059444718,.002766487,43,70,100,2,8,Crime B,.64999998,0,0,.90816325,6,.59740257,.24982373
119,population,.050000001,.44999999,,.050000001,0,-2.9444389,-.31471074,1.3672186,3.5,.0025000002,.082495019,.033519279,43,73,100,2,7,Population A,.94999999,0,1,.92045456,0,.23308271,.24982373
119,soccer,.69999999,.19999999,.69999999,,0,.84729779,.91629076,1.3672186,3.75,.090000004,.0059444718,.01052623,43,100,40,2,4,Soccer A,.69999999,1,1,.54651165,6,.59740257,.24982373
121,rain,.40000001,.099999994,,.40000001,0,-.40546513,-1.2039728,.2621429,4.25,.35999998,.01360313,.000013466764,25,30,100,2,2,Rain B,.60000002,1,0,.46067417,3,.40366971,.24982373
121,politics,.60000002,.10000002,.60000002,,0,.40546522,1.2039728,.2621429,4.25,.15999998,.0055193645,.000029218631,25,100,30,2,,US President A,.60000002,1,1,.72527474,5,.5945946,.24982373
121,football,.27000001,.22999999,,.27000001,0,-.99462259,.51082563,.2621429,4,.53289998,.048988346,.00083920581,25,100,60,2,1,Football A,.73000002,1,0,.62195122,2,.29896906,.24982373
121,movies,.46000001,.039999992,,.46000001,0,-.16034256,.69314718,.2621429,4,.29159999,.003521689,.014315161,25,100,50,2,1,Box Office B,.53999996,1,0,.71264368,4,.57964599,.24982373
121,population,.25,.25,,.25,0,-1.0986123,-1.6094379,.2621429,4.5,.5625,.048988346,.0023979689,25,20,100,2,2,Population B,.75,1,0,.92045456,2,.29896906,.24982373
121,oceans,.40000001,.099999994,,.40000001,0,-.40546513,-1.2039728,.2621429,3.5,.16000001,.01360313,.000013466764,25,30,100,2,3,Ocean Size B,.60000002,0,1,.88372093,3,.40366971,.24982373
122,rain,.5,0,,,0,0,-1.2039728,1.4028509,3.25,.25,.003521689,.0063434839,21,30,100,2,0,Rain A,.5,0,1,.46067417,4,.57964599,.24982373
122,temp,.1,.40000001,,.1,0,-2.1972246,.35667494,1.4028509,4,.81,.082495019,.017711008,21,100,70,2,7,Temperature B,.89999998,1,0,.79310346,0,.23308271,.24982373
122,politics,.5,0,,,0,0,.22314355,1.4028509,1,.25,.003521689,.0063434839,21,100,80,2,,US President A,.5,1,0,.72527474,4,.57964599,.24982373
122,baseball,.5,0,,,0,0,.91629076,1.4028509,3.25,.25,.003521689,.0063434839,21,100,40,2,0,Baseball B,.5,1,1,.60919541,4,.57964599,.24982373
122,crime,1,.5,1,,1,5.978879,.51082563,1.4028509,4.75,0,.096638076,.028503964,21,100,60,2,8,Crime A,1,1,1,.90816325,9,.83116883,.24982373
122,geography,0,.5,,0,1,-5.9788857,-.22314355,1.4028509,6.25,0,.082495019,.054327551,21,80,100,2,0,State Size B,1,0,1,.44565219,0,.23308271,.24982373
125,rain,.64999998,.14999998,.64999998,,0,.61903912,.69314718,1.3507895,1.5,.42249995,.0059444718,.002766487,22,100,50,2,1,Rain A,.64999998,0,0,.46067417,6,.59740257,.24982373
125,politics,.40000001,.099999994,,.40000001,0,-.40546513,-.51082563,1.3507895,1,.16000001,.01360313,.000013466764,22,60,100,2,,US President B,.60000002,0,1,.72527474,3,.40366971,.24982373
125,housing,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,1.3507895,1,.48999998,.048988346,1.0628615e-06,22,60,100,2,4,Housing Prices A,.69999999,1,0,.40697673,2,.29896906,.24982373
125,crime,.69999999,.19999999,.69999999,,0,.84729779,.69314718,1.3507895,2.25,.090000004,.0059444718,.01052623,22,100,50,2,5,Crime A,.69999999,1,1,.90816325,6,.59740257,.24982373
125,population,.85000002,.35000002,.85000002,,0,1.7346013,.69314718,1.3507895,6.75,.022499993,.030128421,.024374219,22,100,50,2,7,Population B,.85000002,1,1,.92045456,8,.69387758,.24982373
125,soccer,.60000002,.10000002,.60000002,,0,.40546522,.51082563,1.3507895,1,.15999998,.0055193645,.000029218631,22,100,60,2,4,Soccer A,.60000002,1,1,.54651165,5,.5945946,.24982373
126,temp,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,6.9752264,1.75,.35999998,.01360313,.000013466764,22,80,100,2,1,Temperature B,.60000002,1,0,.79310346,3,.40366971,.24982373
126,movies,.60000002,.10000002,.60000002,,0,.40546522,.10536052,6.9752264,1.75,.36000001,.0055193645,.000029218631,22,100,90,2,3,Box Office A,.60000002,0,0,.71264368,5,.5945946,.24982373
126,housing,.60000002,.10000002,.60000002,,0,.40546522,-.22314355,6.9752264,1,.36000001,.0055193645,.000029218631,22,80,100,2,0,Housing Prices B,.60000002,0,0,.40697673,5,.5945946,.24982373
126,crime,.89999998,.39999998,.89999998,,0,2.1972244,.69314718,6.9752264,5.75,.010000004,.030128421,.042486444,22,100,50,2,6,Crime A,.89999998,1,1,.90816325,8,.69387758,.24982373
126,geography,0,.5,,0,1,-5.9788857,-.35667494,6.9752264,5.25,1,.082495019,.054327551,22,70,100,2,3,State Size A,1,1,0,.44565219,0,.23308271,.24982373
126,population,1,.5,1,,1,5.978879,.51082563,6.9752264,6.75,0,.096638076,.028503964,22,100,60,2,7,Population B,1,1,1,.92045456,9,.83116883,.24982373
127,rain,.55000001,.050000012,.55000001,,0,.20067075,.28768209,2.4240265,2,.30250001,.0055193645,.0019886771,21,100,75,1,6,Rain A,.55000001,0,0,.46067417,5,.5945946,.24982373
127,temp,.25,.25,,.25,0,-1.0986123,-.16251893,2.4240265,3,.0625,.048988346,.0023979689,21,85,100,1,6,Temperature A,.75,0,1,.79310346,2,.29896906,.24982373
127,politics,.75,.25,.75,,0,1.0986123,.43078291,2.4240265,2.75,.5625,.096029654,.0064302264,21,100,65,1,,US President B,.75,0,0,.72527474,7,.83018869,.24982373
127,movies,.85000002,.35000002,.85000002,,0,1.7346013,1.0498221,2.4240265,5,.022499993,.030128421,.024374219,21,100,35,1,9,Box Office B,.85000002,1,1,.71264368,8,.69387758,.24982373
127,crime,.94999999,.44999999,.94999999,,0,2.9444387,.43078291,2.4240265,5.75,.0025000011,.096638076,.014120844,21,100,65,1,8,Crime A,.94999999,1,1,.90816325,9,.83116883,.24982373
127,oceans,.85000002,.35000002,.85000002,,0,1.7346013,.43078291,2.4240265,7,.022499993,.030128421,.024374219,21,100,65,1,10,Ocean Size A,.85000002,1,1,.88372093,8,.69387758,.24982373
128,temp,.40000001,.099999994,,.40000001,0,-.40546513,.35667494,1.4258833,2.5,.16000001,.01360313,.000013466764,30,100,70,1,4,Temperature A,.60000002,0,1,.79310346,3,.40366971,.24982373
128,baseball,.60000002,.10000002,.60000002,,0,.40546522,.35667494,1.4258833,1,.36000001,.0055193645,.000029218631,30,100,70,1,7,Baseball A,.60000002,0,0,.60919541,5,.5945946,.24982373
128,movies,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,1.4258833,6,.090000004,.048988346,1.0628615e-06,30,60,100,1,10,Box Office A,.69999999,0,1,.71264368,2,.29896906,.24982373
128,geography,.1,.40000001,,.1,0,-2.1972246,-.10536052,1.4258833,7,.010000001,.082495019,.017711008,30,90,100,1,8,State Size B,.89999998,0,1,.44565219,0,.23308271,.24982373
128,population,.5,0,,,0,0,.69314718,1.4258833,7,.25,.003521689,.0063434839,30,100,50,1,5,Population B,.5,1,1,.92045456,4,.57964599,.24982373
128,soccer,.60000002,.10000002,.60000002,,0,.40546522,.69314718,1.4258833,1,.15999998,.0055193645,.000029218631,30,100,50,1,7,Soccer A,.60000002,1,1,.54651165,5,.5945946,.24982373
129,politics,.40000001,.099999994,,.40000001,0,-.40546513,-.35667494,4.5020652,3,.16000001,.01360313,.000013466764,24,70,100,1,,US President B,.60000002,0,1,.72527474,3,.40366971,.24982373
129,movies,.94999999,.44999999,.94999999,,0,2.9444387,.51082563,4.5020652,4.5,.0025000011,.096638076,.014120844,24,100,60,1,7,Box Office B,.94999999,1,1,.71264368,9,.83116883,.24982373
129,housing,.69999999,.19999999,.69999999,,0,.84729779,.10536052,4.5020652,3.75,.090000004,.0059444718,.01052623,24,100,90,1,2,Housing Prices A,.69999999,1,1,.40697673,6,.59740257,.24982373
129,crime,.1,.40000001,,.1,0,-2.1972246,-.91629076,4.5020652,4.75,.010000001,.082495019,.017711008,24,40,100,1,7,Crime B,.89999998,0,1,.90816325,0,.23308271,.24982373
129,geography,0,.5,,0,1,-5.9788857,-.51082563,4.5020652,7,0,.082495019,.054327551,24,60,100,1,3,State Size B,1,0,1,.44565219,0,.23308271,.24982373
129,oceans,0,.5,,0,1,-5.9788857,-1.3862944,4.5020652,7,0,.082495019,.054327551,24,25,100,1,6,Ocean Size B,1,0,1,.88372093,0,.23308271,.24982373
130,rain,.56,.060000002,.56,,0,.24116206,-.51082563,.26509809,4.5,.3136,.0055193645,.0011967861,26,60,100,1,4,Rain A,.56,0,0,.46067417,5,.5945946,.24982373
130,temp,.44,.060000002,,.44,0,-.24116206,.91629076,.26509809,4.5,.3136,.003521689,.019501004,26,100,40,1,5,Temperature B,.56,1,0,.79310346,4,.57964599,.24982373
130,politics,.80000001,.30000001,.80000001,,0,1.3862945,.51082563,.26509809,4,.039999995,.096029654,.00091135636,26,100,60,1,,US President A,.80000001,1,1,.72527474,7,.83018869,.24982373
130,baseball,.55000001,.050000012,.55000001,,0,.20067075,-.35667494,.26509809,4.25,.20249999,.0055193645,.0019886771,26,70,100,1,7,Baseball B,.55000001,1,1,.60919541,5,.5945946,.24982373
130,soccer,.33000001,.16999999,,.33000001,0,-.70818496,.28768209,.26509809,3.75,.44889998,.01360313,.005427225,26,100,75,1,6,Soccer A,.66999996,1,0,.54651165,3,.40366971,.24982373
130,oceans,.34,.16,,.34,0,-.66329414,-.69314718,.26509809,3.5,.1156,.01360313,.004053832,26,50,100,1,8,Ocean Size B,.65999997,0,1,.88372093,3,.40366971,.24982373
131,temp,.64999998,.14999998,.64999998,,0,.61903912,1.89712,.27132308,3.25,.12250002,.0059444718,.002766487,38,100,15,2,5,Temperature B,.64999998,1,1,.79310346,6,.59740257,.24982373
131,politics,.55000001,.050000012,.55000001,,0,.20067075,.28768209,.27132308,2.75,.20249999,.0055193645,.0019886771,38,100,75,2,,US President A,.55000001,1,1,.72527474,5,.5945946,.24982373
131,football,.5,0,,,0,0,0,.27132308,1.75,.25,.003521689,.0063434839,38,100,100,2,0,Football B,.5,0,1,.62195122,4,.57964599,.24982373
131,geography,.5,0,,,0,0,.051293295,.27132308,6.5,.25,.003521689,.0063434839,38,100,95,2,5,State Size B,.5,0,1,.44565219,4,.57964599,.24982373
131,population,.75,.25,.75,,0,1.0986123,.43078291,.27132308,6,.0625,.096029654,.0064302264,38,100,65,2,5,Population B,.75,1,1,.92045456,7,.83018869,.24982373
131,oceans,.60000002,.10000002,.60000002,,0,.40546522,.28768209,.27132308,6.25,.15999998,.0055193645,.000029218631,38,100,75,2,5,Ocean Size A,.60000002,1,1,.88372093,5,.5945946,.24982373
132,baseball,.33000001,.16999999,,.33000001,0,-.70818496,-.22314355,4.8179908,3.25,.44889998,.01360313,.005427225,37,80,100,2,2,Baseball B,.66999996,1,0,.60919541,3,.40366971,.24982373
132,movies,.75,.25,.75,,0,1.0986123,.16251893,4.8179908,2,.0625,.096029654,.0064302264,37,100,85,2,2,Box Office B,.75,1,1,.71264368,7,.83018869,.24982373
132,housing,.44999999,.050000012,,.44999999,0,-.20067075,-.10536052,4.8179908,4.75,.20249999,.003521689,.016808087,37,90,100,2,2,Housing Prices B,.55000001,0,1,.40697673,4,.57964599,.24982373
132,crime,.25,.25,,.25,0,-1.0986123,-.28768209,4.8179908,5.5,.0625,.048988346,.0023979689,37,75,100,2,6,Crime B,.75,0,1,.90816325,2,.29896906,.24982373
132,geography,.85000002,.35000002,.85000002,,0,1.7346013,.10536052,4.8179908,6.75,.72250003,.030128421,.024374219,37,100,90,2,6,State Size B,.85000002,0,0,.44565219,8,.69387758,.24982373
132,oceans,.89999998,.39999998,.89999998,,0,2.1972244,.43078291,4.8179908,7,.010000004,.030128421,.042486444,37,100,65,2,5,Ocean Size A,.89999998,1,1,.88372093,8,.69387758,.24982373
133,baseball,.5,0,,,0,0,-.35667494,.67497522,1.75,.25,.003521689,.0063434839,22,70,100,1,6,Baseball A,.5,0,0,.60919541,4,.57964599,.24982373
133,movies,.5,0,,,0,0,0,.67497522,1,.25,.003521689,.0063434839,22,100,100,1,0,Box Office B,.5,1,0,.71264368,4,.57964599,.24982373
133,housing,.5,0,,,0,0,0,.67497522,3.75,.25,.003521689,.0063434839,22,100,100,1,0,Housing Prices B,.5,0,0,.40697673,4,.57964599,.24982373
133,crime,.30000001,.19999999,,.30000001,0,-.84729779,-1.6094379,.67497522,5,.090000004,.048988346,1.0628615e-06,22,20,100,1,7,Crime B,.69999999,0,1,.90816325,2,.29896906,.24982373
133,geography,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,.67497522,6.5,.35999998,.01360313,.000013466764,22,80,100,1,3,State Size A,.60000002,1,0,.44565219,3,.40366971,.24982373
133,population,.69999999,.19999999,.69999999,,0,.84729779,.69314718,.67497522,6.25,.090000004,.0059444718,.01052623,22,100,50,1,6,Population B,.69999999,1,1,.92045456,6,.59740257,.24982373
134,temp,.60000002,.10000002,.60000002,,0,.40546522,-.51082563,.78868663,6.25,.15999998,.0055193645,.000029218631,20,60,100,1,3,Temperature B,.60000002,1,1,.79310346,5,.5945946,.24982373
134,politics,.80000001,.30000001,.80000001,,0,1.3862945,2.3025851,.78868663,5.25,.039999995,.096029654,.00091135636,20,100,10,1,,US President A,.80000001,1,1,.72527474,7,.83018869,.24982373
134,baseball,.40000001,.099999994,,.40000001,0,-.40546513,.91629076,.78868663,1.5,.35999998,.01360313,.000013466764,20,100,40,1,0,Baseball B,.60000002,1,0,.60919541,3,.40366971,.24982373
134,movies,.2,.30000001,,.2,0,-1.3862944,-.69314718,.78868663,4.75,.040000003,.076761648,.0018699782,20,50,100,1,3,Box Office A,.80000001,0,1,.71264368,1,.24324325,.24982373
134,crime,.1,.40000001,,.1,0,-2.1972246,-1.2039728,.78868663,3.75,.010000001,.082495019,.017711008,20,30,100,1,7,Crime B,.89999998,0,1,.90816325,0,.23308271,.24982373
134,soccer,.5,0,,,0,0,-.051293295,.78868663,1,.25,.003521689,.0063434839,20,95,100,1,0,Soccer B,.5,0,1,.54651165,4,.57964599,.24982373
135,rain,.30000001,.19999999,,.30000001,0,-.84729779,.69314718,1.4302989,2.25,.48999998,.048988346,1.0628615e-06,19,100,50,1,2,Rain B,.69999999,1,0,.46067417,2,.29896906,.24982373
135,temp,.40000001,.099999994,,.40000001,0,-.40546513,-1.0498221,1.4302989,3.25,.16000001,.01360313,.000013466764,19,35,100,1,0,Temperature A,.60000002,0,1,.79310346,3,.40366971,.24982373
135,football,.5,0,,,0,0,.69314718,1.4302989,4.25,.25,.003521689,.0063434839,19,100,50,1,0,Football B,.5,0,0,.62195122,4,.57964599,.24982373
135,geography,1,.5,1,,1,5.978879,.28768209,1.4302989,7,1,.096638076,.028503964,19,100,75,1,8,State Size B,1,0,0,.44565219,9,.83116883,.24982373
135,population,.1,.40000001,,.1,0,-2.1972246,-2.3025851,1.4302989,5,.010000001,.082495019,.017711008,19,10,100,1,6,Population A,.89999998,0,1,.92045456,0,.23308271,.24982373
135,oceans,1,.5,1,,1,5.978879,.28768209,1.4302989,3.75,0,.096638076,.028503964,19,100,75,1,0,Ocean Size A,1,1,1,.88372093,9,.83116883,.24982373
136,temp,.75,.25,.75,,0,1.0986123,.16251893,2.1485746,2,.0625,.096029654,.0064302264,26,100,85,1,7,Temperature B,.75,1,1,.79310346,7,.83018869,.24982373
136,movies,.5,0,,,0,0,-.16251893,2.1485746,1.5,.25,.003521689,.0063434839,26,85,100,1,6,Box Office A,.5,0,0,.71264368,4,.57964599,.24982373
136,housing,.80000001,.30000001,.80000001,,0,1.3862945,.43078291,2.1485746,6.75,.64000005,.096029654,.00091135636,26,100,65,1,8,Housing Prices B,.80000001,0,0,.40697673,7,.83018869,.24982373
136,population,.1,.40000001,,.1,0,-2.1972246,-1.6094379,2.1485746,7,.010000001,.082495019,.017711008,26,20,100,1,8,Population A,.89999998,0,1,.92045456,0,.23308271,.24982373
136,soccer,.5,0,,,0,0,.22314355,2.1485746,1.75,.25,.003521689,.0063434839,26,100,80,1,3,Soccer A,.5,1,1,.54651165,4,.57964599,.24982373
136,oceans,0,.5,,0,1,-5.9788857,-.51082563,2.1485746,7,0,.082495019,.054327551,26,60,100,1,7,Ocean Size B,1,0,1,.88372093,0,.23308271,.24982373
138,politics,.40000001,.099999994,,.40000001,0,-.40546513,-.051293295,2.5397334,2,.16000001,.01360313,.000013466764,20,95,100,2,,US President B,.60000002,0,1,.72527474,3,.40366971,.24982373
